kernel_size1,kernel_size2,cnn_internal,cnn_out,hidden_size,num_layers,dropout,learning_rate,weight_decay,accuracy,precision,recall,f1,c11,c12,c21,c22,method,config_num,val_loss,train_loss
7,7,128,256,256,3,0.6,0.001,0.0001,0.9855072463768116,0.9910714285714286,0.9652173913043478,0.9779735682819384,0.663768115942029,0.0028985507246376,0.0115942028985507,0.3217391304347826,grid-search,142,"[0.0877284868620336, 0.06822317103461291, 0.0520445014266536, 0.059533046618945755, 0.0795900825282726, 0.05388824413202178, 0.06491704360852078, 0.04472778168378565, 0.05010775394681005, 0.04335343859901723, 0.03955769116873853, 0.04040622785284471, 0.040104498315113, 0.037732519792954035, 0.04937173084032017, 0.03852093981792374, 0.04326356772090106, 0.04183069530550617, 0.03902397504712914]","[0.36028963484415344, 0.12026004984555154, 0.08475264162935721, 0.068101109820801, 0.06809800007709112, 0.061854298320548354, 0.05306146208711557, 0.03793839357355242, 0.030316292217512933, 0.030744421959130512, 0.031104284482544722, 0.026349699955589084, 0.025775023939834347, 0.026028627401932392, 0.024452548853069425, 0.025649395001485237, 0.025608201724696158, 0.02344935143986205, 0.020717348145760633]"
7,11,64,128,128,1,0.6,0.001,0.0001,0.981159420289855,1.0,0.9434782608695652,0.970917225950783,0.6666666666666666,0.0,0.0188405797101449,0.3144927536231884,grid-search,148,"[0.1157916897836213, 0.09770136746243598, 0.07771245507935348, 0.0663155125071987, 0.11019186525477263, 0.059458653206745975, 0.06538289345991917, 0.05214158043665334, 0.04712275609199423, 0.06635049751247817, 0.0513924150824702, 0.052413570461794734, 0.05672237628366416, 0.05259372065129588]","[0.2716036590542277, 0.09604798593959697, 0.0773935332686769, 0.06955365156299147, 0.0596103262254665, 0.056265518771780126, 0.050460188568984835, 0.05015717100047225, 0.04317415779582676, 0.04006655209143087, 0.04267570788780224, 0.03991553822920411, 0.03800053335692753, 0.02299639139820149]"
7,7,128,256,256,3,0.6,0.001,0.001,0.9869565217391304,0.9955156950672646,0.9652173913043478,0.9801324503311258,0.6652173913043479,0.0014492753623188,0.0115942028985507,0.3217391304347826,grid-search,141,"[0.1040453613222314, 0.08891142542378451, 0.08064193965102999, 0.0634843091486404, 0.08501734514123736, 0.04619031157105779, 0.05666629473442952, 0.05042073955663886, 0.052935568269533224, 0.04842003093001086, 0.04208259994928271, 0.046978118477198176, 0.041031474681893505, 0.04213420391972296, 0.037946198880373955, 0.037483351839443624, 0.03935009702586402, 0.039070189834978335, 0.04303199186389788, 0.045057956039762266, 0.040661826849174805]","[0.352085056851042, 0.1295724425906787, 0.09869509214197598, 0.08871870972794377, 0.0778759033627897, 0.08115668123915193, 0.07153404487249454, 0.0741368709801272, 0.07059305180858869, 0.06600508985311056, 0.04367468371588314, 0.03996370711511669, 0.03864440304383415, 0.038024275876906405, 0.03860877843104199, 0.038297030272875225, 0.03618388601879767, 0.035990500697248774, 0.034979941300614305, 0.03498657807033037, 0.035385860531517356]"
7,11,64,128,128,1,0.6,0.001,1e-05,0.9869565217391304,0.9955156950672646,0.9652173913043478,0.9801324503311258,0.6652173913043479,0.0014492753623188,0.0115942028985507,0.3217391304347826,grid-search,149,"[0.12594753990952784, 0.06667313284766024, 0.061581567204437956, 0.05650418421749073, 0.06352510819590698, 0.05365533051110852, 0.07749079032659303, 0.06309126511302729, 0.0485311644927909, 0.044792234214046635, 0.04464163367997688, 0.055533958444870316, 0.04969508077248555, 0.05077438278637531, 0.05292824027902754, 0.047304126187111994]","[0.2864504975732416, 0.09261065558338917, 0.0734240667864613, 0.06149619790180862, 0.055083575196285414, 0.04635916174667823, 0.04318231991716235, 0.041313453357935556, 0.03532625187548738, 0.03433665430288544, 0.03551052900349149, 0.03306187114755008, 0.029513386351099097, 0.02785273078559744, 0.028577376699475184, 0.01760093762538274]"
7,11,64,128,128,2,0.5,0.001,0.0001,0.9768115942028984,0.9953703703703703,0.9347826086956522,0.9641255605381166,0.6652173913043479,0.0014492753623188,0.0217391304347826,0.3115942028985507,grid-search,151,"[0.15911475769602335, 0.0626045077567538, 0.06922906603013428, 0.07735406565300834, 0.07676461907043958, 0.05646813899884597, 0.05199779619056827, 0.060395257929578804, 0.05440337421336713, 0.06630389918632901, 0.08313525604899041, 0.05650493901302047]","[0.260728553772328, 0.09270039359283769, 0.0739017215595308, 0.0712066070993483, 0.05635935260349805, 0.05733741487921706, 0.06139856322955127, 0.042612984445249344, 0.04271672581930225, 0.04082030853360744, 0.03992746024098443, 0.02533125839511884]"
7,11,64,128,128,1,0.6,0.001,0.001,0.9840579710144928,0.995475113122172,0.9565217391304348,0.975609756097561,0.6652173913043479,0.0014492753623188,0.0144927536231884,0.3188405797101449,grid-search,147,"[0.1119544346195956, 0.07823638716199173, 0.08120954420584707, 0.08017552812965825, 0.06314820958635746, 0.07555688497049208, 0.05667435177840675, 0.05484888837851871, 0.0504602210667844, 0.051170550943471685, 0.04393165245449218, 0.046400848301485755, 0.044508370120102204, 0.04426438217230428, 0.05064642588154246, 0.039778133403533734, 0.04277289039992656, 0.04103595261217262, 0.047256515036002755, 0.037083331926857144, 0.04036716951761777, 0.037557272640510626, 0.03875495329087313, 0.04775377467441826, 0.03796956514587435]","[0.3265383372184404, 0.10731369833765232, 0.0970882971473896, 0.07479019640480769, 0.07507088718442614, 0.06586269794455515, 0.06335434725616851, 0.06474441088453443, 0.06499218155390975, 0.0663332194777276, 0.055298426119981356, 0.05572209589445265, 0.053365112662217336, 0.05312233629094982, 0.05591937910484328, 0.03670940968521264, 0.03561202489206488, 0.03439506402547091, 0.03345962979495341, 0.034767000021498747, 0.030929498023875856, 0.03227658259531477, 0.03266655760767447, 0.03097868086728053, 0.03077385446924477]"
7,11,64,128,128,2,0.5,0.001,0.001,0.9884057971014492,0.986842105263158,0.9782608695652174,0.982532751091703,0.6623188405797101,0.0043478260869565,0.0072463768115942,0.3260869565217391,grid-search,150,"[0.09808165189595176, 0.11117302268170394, 0.10635842965282978, 0.06341594707173033, 0.05865820329815436, 0.09642747640520191, 0.05907775586447082, 0.05312022424111955, 0.05379610934939522, 0.054025214693795606, 0.047928644311375536, 0.04952678084671975, 0.05299229240821054, 0.06009909073961749, 0.11648490661397003, 0.049113693224707954]","[0.27642557441140525, 0.1054115778372905, 0.08870750739764557, 0.07714419628341841, 0.0760659213224962, 0.06739783793263517, 0.06871356002011453, 0.06155506871925211, 0.055258458730110614, 0.0589240476566422, 0.0526379490729596, 0.05212710636327469, 0.05264128292784383, 0.04726013622099632, 0.047535874351811606, 0.030451643165035517]"
7,11,64,128,128,2,0.5,0.001,1e-05,0.9869565217391304,0.9911111111111112,0.9695652173913044,0.9802197802197802,0.663768115942029,0.0028985507246376,0.0101449275362318,0.3231884057971014,grid-search,152,"[0.11520821990397496, 0.0700349698935707, 0.06670341050126948, 0.06881986362471555, 0.08506080666586804, 0.05303188653973242, 0.04675249740009745, 0.0558232945528662, 0.04720796916174153, 0.05208269616280002, 0.05798616352526901, 0.048120748800544955]","[0.23284008844041781, 0.08941551587409585, 0.07071032613250856, 0.06953419235766264, 0.04944549047932493, 0.05024608779374256, 0.044075057350806, 0.04084986088843691, 0.04204358027082459, 0.03568203966235734, 0.03557207511211776, 0.022870519825693537]"
7,7,128,256,256,2,0.5,0.001,0.001,0.9797101449275364,1.0,0.9391304347826088,0.968609865470852,0.6666666666666666,0.0,0.0202898550724637,0.3130434782608696,grid-search,132,"[0.09435322604930171, 0.09543876994687778, 0.07574810420807737, 0.0663704231608277, 0.06277169728388962, 0.08140422168593758, 0.08417591639161588, 0.06178911889079385, 0.05898432717628729, 0.05196363040998291, 0.06882022042424442, 0.04991452190845918, 0.060431533108781785, 0.05761250487725752, 0.047587548348252684, 0.041724471805187374, 0.0692486446768714, 0.060010553730162196, 0.043792495175670736, 0.05853317896477305, 0.04031192220878811, 0.03812412828212986, 0.03808621514382629, 0.040199495202754267, 0.03848885626305277, 0.04184643782448406, 0.03667813061754434, 0.03568412786280999, 0.03873710900109309, 0.03494886377862153, 0.03704114432464568, 0.03897042647944405, 0.03850043290302169, 0.040244419544111364, 0.034435454851541765, 0.03386261277288819, 0.035652192211739764, 0.034640485157396116, 0.03460353667152305, 0.033353577666462235, 0.03402174003750611, 0.035106223895220466, 0.03368604657664083, 0.035707379738316655, 0.03429308834184224]","[0.3324115786603407, 0.11215376663159604, 0.09410451353094111, 0.08090359980269568, 0.0757261368864994, 0.0750840374829223, 0.06557919827747882, 0.061995286082827464, 0.06922569264133926, 0.05800648178965754, 0.05573246151700579, 0.054996340482447476, 0.05596650753987457, 0.05224897268310183, 0.053489686437483454, 0.05483993357215935, 0.05457594596277646, 0.04649425356566146, 0.050944069839859274, 0.050897879171986314, 0.031061951932076084, 0.030505882318768846, 0.027651394927823657, 0.02902524074115239, 0.029413891716677954, 0.027443035299017395, 0.027373234062715232, 0.02483967514442491, 0.02601165281109723, 0.02647044917830499, 0.025697120872217438, 0.025694927091822854, 0.024340930680170316, 0.02585020001893817, 0.023729640372613704, 0.02278421386683093, 0.022477626747594945, 0.022669519044843343, 0.022775710109942195, 0.024048039074745918, 0.02280980128518039, 0.020610177271392832, 0.021572177711086146, 0.02224254621748849, 0.020479253790319108]"
7,11,64,128,128,2,0.6,0.001,0.0001,0.981159420289855,0.9954337899543378,0.9478260869565216,0.9710467706013364,0.6652173913043479,0.0014492753623188,0.017391304347826,0.3159420289855073,grid-search,154,"[0.08793989607753853, 0.07288146387928954, 0.06545014762862895, 0.058703434019265935, 0.09255106961548638, 0.056352854100390315, 0.05387085341424562, 0.05130741118269865, 0.06177045464909707, 0.06423257871154839, 0.049918937302069165, 0.04004964199609672, 0.046864216050427135, 0.05208900055582396, 0.0554050686418449, 0.055724984602793716, 0.04522532309877137]","[0.2580095757117593, 0.10824269391244008, 0.08411812791363397, 0.06937290694699377, 0.060770178733802915, 0.05592449335898365, 0.05455895511979753, 0.05108446953617156, 0.04870051261925829, 0.04712435126446891, 0.04054196993073626, 0.04161903173539222, 0.04434865043525573, 0.037070339599459226, 0.039917340115559787, 0.03402943711214328, 0.024795288556991802]"
7,11,64,128,128,2,0.6,0.001,0.001,0.981159420289855,0.990950226244344,0.9521739130434784,0.9711751662971176,0.663768115942029,0.0028985507246376,0.0159420289855072,0.3173913043478261,grid-search,153,"[0.09420881950511382, 0.06898166342542912, 0.07433061122607726, 0.06954138127203362, 0.1319976262688541, 0.07703222795270193, 0.06223967974969687, 0.048516259024230145, 0.04688859650065215, 0.05649139676004266, 0.050460145968454294, 0.05147261099848084, 0.044259160837660044, 0.053816048795572266, 0.07809968015555149, 0.06886170104217644, 0.07356362218090978, 0.045803575383988805]","[0.2907500745036247, 0.12370168587987887, 0.09454410311981949, 0.0865777727043391, 0.0863711458148732, 0.07856747907996912, 0.04807093730759286, 0.04689668379356399, 0.043636122959134424, 0.04382251605860993, 0.04158924981407166, 0.04322724379572288, 0.0428115108573509, 0.03930142402609099, 0.041178617353580194, 0.040305080278286415, 0.04003061657663478, 0.03797675203704306]"
7,7,128,256,256,2,0.6,0.001,0.0001,0.9768115942028984,0.9953703703703703,0.9347826086956522,0.9641255605381166,0.6652173913043479,0.0014492753623188,0.0217391304347826,0.3115942028985507,grid-search,136,"[0.11409473903357792, 0.0648071701841381, 0.07479049010464969, 0.05298145662826032, 0.06896692469644432, 0.05111700661617737, 0.048580463962235414, 0.06468504970633568, 0.06480122306787123, 0.05195621563791811, 0.061370414728746533, 0.046644424280832306, 0.04368049440717396, 0.04906287213536696, 0.04459639227365514, 0.04632897552540108, 0.043226590171868265, 0.03990572810438701, 0.042554058146868974, 0.03792906123383615, 0.04498735348580596, 0.04011622136152791, 0.03520354534479198, 0.03923685866268501, 0.041303245132253204, 0.04459198840124419, 0.03496400118978599, 0.03900584542414155, 0.0358901965769175, 0.03463225185446507, 0.03410146440924459, 0.043950695174340255, 0.03503800405190141, 0.03519238933129087, 0.03373132302528038, 0.032532363259143986, 0.03487016031207391, 0.03523162810672194, 0.030307652795902237, 0.033476604339319656, 0.039926857050047074, 0.04914956626602455, 0.03554994423048368, 0.03613174827151875]","[0.34533626881526097, 0.11339566292850864, 0.0839812876032451, 0.07387253043807025, 0.06954379111007974, 0.06089055316155473, 0.05912442135788871, 0.05205301344128537, 0.05202899078138121, 0.04551456994259321, 0.04489076584291309, 0.03269313155827771, 0.026177507422911923, 0.023631483125044678, 0.02573272410254982, 0.022368150861534798, 0.02209918285181725, 0.02008503046028253, 0.020148016201945115, 0.021252346246910747, 0.020576622512252424, 0.019489452723567075, 0.019914787917993015, 0.017440600880502786, 0.017087056735303315, 0.018020539316598604, 0.016101051684879502, 0.016499140430081945, 0.017072744066904545, 0.01597513271995491, 0.014337260706054766, 0.013609255130105387, 0.015170251515332654, 0.014559080767484326, 0.016487696105789502, 0.015841568940614753, 0.015721031948104564, 0.015885992204666285, 0.013889513032956146, 0.013740482493020815, 0.015365459901228238, 0.011499493334380722, 0.015470467161740567, 0.010540926680672974]"
7,11,64,128,128,3,0.5,0.001,0.0001,0.989855072463768,0.9911894273127754,0.9782608695652174,0.9846827133479212,0.663768115942029,0.0028985507246376,0.0072463768115942,0.3260869565217391,grid-search,157,"[0.11558938265228882, 0.09399394972775227, 0.09393743233820902, 0.057700750489647575, 0.06303483569018471, 0.05709185614399851, 0.07001298415744737, 0.05271417402157871, 0.046692864499233946, 0.04785354619917388, 0.07537165230855745, 0.05108276714805143, 0.059219056576554206, 0.05175729882448183]","[0.239067605868178, 0.08118163089545162, 0.07111286796747376, 0.06041512653887606, 0.0603764009162995, 0.049022107492179966, 0.04234094427956255, 0.043020813134429965, 0.03897240804268988, 0.043407521107167814, 0.03677979769054218, 0.041041680570072604, 0.03185707097504507, 0.021169666610579663]"
7,7,128,256,256,2,0.6,0.001,0.001,0.9884057971014492,1.0,0.9652173913043478,0.9823008849557522,0.6666666666666666,0.0,0.0115942028985507,0.3217391304347826,grid-search,135,"[0.1406615442978457, 0.07980082079601021, 0.08883125257964891, 0.11269537807227327, 0.08204559371687281, 0.09765800161403604, 0.05655924483196428, 0.05636732512935757, 0.06082339200806112, 0.04949730538870566, 0.047905095176807105, 0.0459114097570702, 0.04229909050105235, 0.04577249280648688, 0.04760800644707603, 0.03822971177242625, 0.03929177946291673, 0.04262923336444566, 0.03853045760068852, 0.03964712020332137, 0.03736805838073055, 0.03741579180962454, 0.0379811186732975, 0.037004090747825846, 0.03683703960492634, 0.03773704053795276, 0.03699350166985264, 0.03641393597727307, 0.036714273429541394, 0.036667693129483946, 0.03659758835251873, 0.03666500848171731, 0.036197745880762786, 0.036060415307591215, 0.03604107203547102, 0.03597387730723056, 0.03600567283380466, 0.03595299193656478, 0.03593817533393844, 0.03593329840133755, 0.03590089106299461, 0.03590216732939156, 0.03587497112666591, 0.03595383360143154, 0.03596596730550608, 0.03595221594635708, 0.035976289376729906, 0.035981000076460004]","[0.27964221023285063, 0.11026493289069836, 0.09897938003421969, 0.08795451269016714, 0.08266376649982321, 0.07300622423645109, 0.0440840799873465, 0.043716775840278534, 0.042761322004336855, 0.03846489910421568, 0.039262992911972106, 0.03672134218227017, 0.03922798222533617, 0.03748349503410665, 0.03763244994938999, 0.0382029720058199, 0.03636525061799483, 0.036845171962915244, 0.034638812753990736, 0.03479411143837895, 0.031934883005688836, 0.0304743221813145, 0.031441913305331436, 0.030140805419011343, 0.03074134611654843, 0.030122827076602812, 0.02982839822078332, 0.03139533233355139, 0.028053128873101452, 0.029752372275125755, 0.031099417056841622, 0.02948265638214683, 0.033096818957251105, 0.030336273969863357, 0.03016380929358619, 0.030460240197881877, 0.029481448390230838, 0.029387918468656654, 0.029793119747027003, 0.02868088372078522, 0.03050309905579764, 0.030623530355066913, 0.02980999154744112, 0.03049499641239986, 0.029400163402418623, 0.029939073891862216, 0.02994553772499019, 0.02946315174707898]"
7,7,128,256,256,3,0.6,0.001,1e-05,0.981159420289855,0.990950226244344,0.9521739130434784,0.9711751662971176,0.663768115942029,0.0028985507246376,0.0159420289855072,0.3173913043478261,grid-search,143,"[0.09798268735026702, 0.07901019546895838, 0.11050599513169473, 0.07707757420109537, 0.06852556661350462, 0.06665677160550004, 0.05786152983991764, 0.05859072616276068, 0.17032701324056596, 0.05208377670556402, 0.06788286939879001, 0.05830748645343985, 0.05255291311410614, 0.06858969605766618, 0.04721934788932021, 0.04486953264112787, 0.043040922402257986, 0.04149530727786791, 0.04210831651000309, 0.04273352228903185, 0.041142627976207734, 0.037891646217338766, 0.03888125492355753, 0.044366907854101814, 0.037281544543965046, 0.0354651883922671, 0.0466775862934157, 0.04558136172804202, 0.045852538117870635, 0.04695409925506493, 0.039610713311958534]","[0.3892553147452418, 0.12784017855607854, 0.11005575777457316, 0.09515958735420627, 0.08245722832572555, 0.07221847728080895, 0.06989612304680218, 0.060394161989997405, 0.058721629675155304, 0.06240935140416887, 0.05184025431801848, 0.04716995745725159, 0.044886142998429454, 0.04392732470272389, 0.03111196005633438, 0.024112581999839965, 0.022619575030722972, 0.021239628470778513, 0.018905117467068664, 0.018140668252254057, 0.01883076600803466, 0.019550398987169166, 0.017114856545540055, 0.015500850217856504, 0.01747978908316016, 0.015895332630060165, 0.01521100609190135, 0.0152218078571668, 0.012454209498861545, 0.014286702916876948, 0.012867836862620894]"
7,11,64,128,128,3,0.6,0.001,0.0001,0.9855072463768116,0.9954954954954957,0.9608695652173912,0.9778761061946902,0.6652173913043479,0.0014492753623188,0.0130434782608695,0.3202898550724637,grid-search,160,"[0.17744955610340604, 0.06764237079112671, 0.06643722401499055, 0.07907445988176057, 0.050940249590591215, 0.05207171141563986, 0.054457000765698746, 0.03987578951264135, 0.053180462146440566, 0.04318004130693272, 0.05877407691710127, 0.05868360547883173, 0.04638527294259685]","[0.3033312931074761, 0.10032121683463247, 0.08223708900444954, 0.06628131838002255, 0.06199741114055781, 0.0601343750755213, 0.05562170182029628, 0.052064133824770625, 0.04945812813361714, 0.04588274528645055, 0.04257931165557238, 0.04267336742673491, 0.029429052189363192]"
7,11,64,128,128,3,0.5,0.001,1e-05,0.989855072463768,0.9911894273127754,0.9782608695652174,0.9846827133479212,0.663768115942029,0.0028985507246376,0.0072463768115942,0.3260869565217391,grid-search,158,"[0.09250175827541031, 0.12481832098012838, 0.08938245439472106, 0.05956165670366504, 0.06727928402072464, 0.06327997108037846, 0.05679134889102828, 0.07017182560715203, 0.05660182590975474, 0.05330000089060587, 0.07867124725994355, 0.055930659583119005, 0.049523730747564394, 0.0655127867354074, 0.10246895625814198, 0.05363363204807497, 0.062220910081799585, 0.054041113964138694]","[0.26484803298004217, 0.09529717954290773, 0.07500508584201414, 0.06265252948172642, 0.05452408840909285, 0.044896521560363715, 0.048832394469795155, 0.044344104188320146, 0.03649408429914489, 0.03454939044618904, 0.034054931771175974, 0.03550512740816645, 0.03110242484469956, 0.029917615914368263, 0.03301487891379015, 0.03222226622400931, 0.02567967222480667, 0.01749284995550002]"
7,11,64,128,128,2,0.6,0.001,1e-05,0.9797101449275364,0.9954128440366972,0.9434782608695652,0.96875,0.6652173913043479,0.0014492753623188,0.0188405797101449,0.3144927536231884,grid-search,155,"[0.1322800219297791, 0.09184063436875406, 0.08520358944019207, 0.07525031121137242, 0.061580873476580165, 0.04828099038105649, 0.05449888912251201, 0.06395774336012366, 0.07026248064805539, 0.05126597780102971, 0.048209722346002355, 0.04615939662882085, 0.046754130645123765, 0.04984346161244246, 0.056251036049779476, 0.04453690796230475, 0.050858729255429724, 0.04579364994069925, 0.04446402348782076, 0.049327432519977524, 0.04691098433436426, 0.04431848440025277, 0.04875856814042214, 0.059567633871082735, 0.04373928184306864, 0.046811960570080254, 0.04274157484285705, 0.04155674193712818, 0.04629403317190176, 0.044980257998152716, 0.04641364719869811, 0.04392826499642046, 0.044838378556167485]","[0.26858868669124175, 0.09307942029983296, 0.08580959078168043, 0.06859912838875684, 0.0589428795681574, 0.06032547522504741, 0.05020083130042813, 0.048188026900740956, 0.0432299098205189, 0.03907503464671735, 0.029060800977851232, 0.028238268014726935, 0.02427909818258836, 0.02402053435825062, 0.02492213475685084, 0.022225678595029757, 0.023259104202189088, 0.022902637660871205, 0.021492465738626714, 0.021095425025805525, 0.02092227332263974, 0.02217398986647966, 0.018590265818339072, 0.02086160145824435, 0.0195616379411496, 0.01991538065785311, 0.021254578002933493, 0.019500180794370624, 0.017650062069501354, 0.019466586718486292, 0.01876234081231288, 0.01785577460283979, 0.017729166603227275]"
7,11,64,128,128,3,0.5,0.001,0.001,0.9855072463768116,1.0,0.9565217391304348,0.9777777777777776,0.6666666666666666,0.0,0.0144927536231884,0.3188405797101449,grid-search,156,"[0.08431612565898551, 0.07671604556246446, 0.07901572001626334, 0.07065191314531824, 0.05486910057086975, 0.07644522772170603, 0.05147816972114528, 0.05391798415430225, 0.060205694969716624, 0.06766811267544444, 0.05521126516246929, 0.04652753617101086, 0.04718358947698457, 0.050024619311070405, 0.04171853642224167, 0.04224240775249946, 0.043996666240929745, 0.03752199054892676, 0.03618121644010385, 0.037327067802648224, 0.035076533684518955, 0.03289562216004691, 0.03647143998965382, 0.03281150019775408, 0.033222135911600136, 0.033664246898693725, 0.04001814814266534, 0.033273156506952666, 0.035298331843641326]","[0.3226452320798815, 0.10919339768971488, 0.09005722347501433, 0.0792930661595356, 0.07223936908159981, 0.06397450137362619, 0.06270977178236965, 0.05996849040160381, 0.06230109252273427, 0.0589365310153976, 0.05503338930736247, 0.04250111414857154, 0.03816012080948751, 0.03519733292858674, 0.03439255720973291, 0.032190222154991045, 0.0326756176165011, 0.0308190505504746, 0.02860650357596521, 0.03085907649782664, 0.02978175784100083, 0.028626307482083672, 0.02923574433742416, 0.028267088810121334, 0.02883986586063034, 0.027751263103805525, 0.029747776414296823, 0.029541265709045354, 0.022513443034767988]"
7,11,64,128,256,1,0.6,0.001,1e-05,0.9840579710144928,0.9910313901345292,0.9608695652173912,0.9757174392935982,0.663768115942029,0.0028985507246376,0.0130434782608695,0.3202898550724637,grid-search,167,"[0.09754242595189656, 0.07610768382437527, 0.057971092532030664, 0.06354263273831935, 0.07345934558319502, 0.04908079092199795, 0.07783122264589064, 0.05527163269923618, 0.05716582812079324, 0.07082991854780957, 0.05925213174804156]","[0.2784176965666886, 0.09963388560362019, 0.08081227944230225, 0.06674433436675922, 0.05622059633165727, 0.05009002317054087, 0.0510757331672051, 0.04579796126343258, 0.041878253709742956, 0.040020426623246556, 0.02981680147403447]"
7,11,64,128,128,3,0.6,0.001,0.001,0.9840579710144928,0.995475113122172,0.9565217391304348,0.975609756097561,0.6652173913043479,0.0014492753623188,0.0144927536231884,0.3188405797101449,grid-search,159,"[0.17637033720548528, 0.09352661302993791, 0.14911571214309868, 0.07188108705808051, 0.06532930637984417, 0.08193842686999303, 0.06258322387181509, 0.05809241621337163, 0.06551874399435921, 0.0527713304797474, 0.054998497305533446, 0.09083800602298325, 0.05635309599351902, 0.05691899113186922, 0.050487475451798394, 0.04766962038448606, 0.05009532142400694, 0.04711902874315946, 0.04646888022902063, 0.0496320718815789, 0.054418064340447575, 0.04287867048361267, 0.05140690665277175, 0.05068979586417882, 0.054095220528931044, 0.04629532160918014, 0.0467088543317424]","[0.2825345841610167, 0.12009876092365869, 0.09901550366339507, 0.08792639312320573, 0.07609106269515714, 0.08138228819294263, 0.07033979816984165, 0.06700701115972295, 0.06384575732169508, 0.061404263852589215, 0.058721923236398174, 0.06047206025916813, 0.0564947298079412, 0.05870472887449738, 0.037449624107370925, 0.036399953222969905, 0.031888534032699874, 0.03263349097352674, 0.03282498476887428, 0.03198864683681198, 0.030290063725739235, 0.031026583784248368, 0.031196886373244956, 0.03156008337416432, 0.029879276215069694, 0.031062125866619203, 0.02664160140882718]"
7,11,64,128,128,3,0.6,0.001,1e-05,0.9869565217391304,0.9955156950672646,0.9652173913043478,0.9801324503311258,0.6652173913043479,0.0014492753623188,0.0115942028985507,0.3217391304347826,grid-search,161,"[0.1301148506000829, 0.08366874410496213, 0.07185986921047935, 0.0646432103523507, 0.0685318094299127, 0.05847818699056426, 0.06975306177702852, 0.06251151149701446, 0.06506449242647833, 0.062310976455009014, 0.05569049088099303, 0.055735509450105615, 0.05636678492056746, 0.05335214629061132, 0.05784705529554347, 0.05300628045295479, 0.06002139776375351, 0.06393643419832164, 0.056753196519238346, 0.0561541038554517, 0.0582097323461382]","[0.2787914840178258, 0.10801506579599318, 0.07835016125299214, 0.06896841013267956, 0.061127323034796927, 0.061001387719682644, 0.04634476908990779, 0.045124802510097074, 0.04717145684858942, 0.04556553664655152, 0.028270324328380076, 0.028106138800754514, 0.026529974348178303, 0.02520502492358757, 0.023494085027299372, 0.02649656420630651, 0.022372069669424826, 0.02376297688277574, 0.023257432447807286, 0.022569536250198564, 0.022752286452152094]"
7,11,64,128,256,1,0.5,0.001,0.0001,0.9797101449275364,0.990909090909091,0.9478260869565216,0.9688888888888888,0.663768115942029,0.0028985507246376,0.017391304347826,0.3159420289855073,grid-search,163,"[0.1344221651983949, 0.1368459373091658, 0.06434302928391844, 0.06245751126120106, 0.05161165822004804, 0.07108441935867095, 0.059325135609982774, 0.05813012086302759, 0.06060661071760711, 0.04970915606454349, 0.04638134510530971, 0.04725017728178033, 0.045617821659200274, 0.04663630260918767, 0.04482912845336474, 0.04824270806570078, 0.04693164378971769, 0.04758812880661422, 0.04765314406578023, 0.045645973141057394]","[0.3446900417697371, 0.10836759908622633, 0.07786588635989526, 0.06509861767804787, 0.05605021153984892, 0.05436175051353961, 0.04944774612206521, 0.047012473437797256, 0.04398828737305992, 0.02848451731714656, 0.027976840177009427, 0.023909593128433028, 0.024536304105152482, 0.02411038350989034, 0.02300623238945838, 0.023427267177363608, 0.023496507447194552, 0.02082670741925827, 0.02093415482805109, 0.0189490842359718]"
7,11,64,128,256,1,0.5,0.001,0.001,0.9840579710144928,0.995475113122172,0.9565217391304348,0.975609756097561,0.6652173913043479,0.0014492753623188,0.0144927536231884,0.3188405797101449,grid-search,162,"[0.28285459739466506, 0.1016375771484887, 0.15764451125421777, 0.19837644943991342, 0.07712217062138595, 0.0838667585586126, 0.07045445896876164, 0.055932589824526355, 0.050613750369311906, 0.048025904035267346, 0.05752176159204772, 0.05610561362790087, 0.061006077845843554, 0.07802900977026767, 0.04480248410254717, 0.045509044643646725, 0.03742169054338518, 0.04904481586224089, 0.04583098776548958, 0.03836921887108101, 0.03981032261612992, 0.03859778772293327]","[0.49164357828589056, 0.12948280764670161, 0.08910470701927184, 0.08049149762327464, 0.07226768176157125, 0.05843081447777589, 0.06131341313027262, 0.06572429620102507, 0.054748781647695546, 0.05349432904940362, 0.05332180033196652, 0.04894971430966459, 0.05449289063586835, 0.05302983585696845, 0.033270325393172435, 0.02962646278453911, 0.028879156440540867, 0.02701415400071327, 0.026576451281710576, 0.025455542972179643, 0.027642919057382784, 0.025285152934405853]"
