kernel_size1, kernel_size2, cnn_internal, cnn_out, hidden_size, num_layers, dropout, learning_rate, weight_decay, method      , accuracy          , precision         , recall            , f1                , c11               , c12                  , c21                 , c22                , val_loss                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              , train_loss                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      , fold0_val_loss                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        , fold0_train_loss                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             , fold0_accuracy    , fold0_precision   , fold0_recall      , fold0_f1          , fold0_c11         , fold0_c12           , fold0_c21            , fold0_c22          , fold1_val_loss                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     , fold1_train_loss                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         , fold1_accuracy    , fold1_precision   , fold1_recall      , fold1_f1          , fold1_c11         , fold1_c12            , fold1_c21           , fold1_c22          , fold2_val_loss                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    , fold2_train_loss                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          , fold2_accuracy    , fold2_precision   , fold2_recall      , fold2_f1          , fold2_c11         , fold2_c12            , fold2_c21           , fold2_c22          , fold3_val_loss                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            , fold3_train_loss                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          , fold3_accuracy    , fold3_precision   , fold3_recall      , fold3_f1          , fold3_c11         , fold3_c12            , fold3_c21           , fold3_c22          , fold4_val_loss                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        , fold4_train_loss                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                , fold4_accuracy    , fold4_precision   , fold4_recall      , fold4_f1          , fold4_c11         , fold4_c12            , fold4_c21           , fold4_c22          , avg_f1            , avg_precision     , avg_recall        , avg_accuracy      , avg_c11           , avg_c12              , avg_c21             , avg_c22
          13,            5,           32,     128,         128,          2,     0.5,         0.001,       0.0001, five-fold CV, 0.9898550724637681, 0.9955555555555555, 0.9739130434782609, 0.9846153846153847, 0.6652173913043479, 0.0014492753623188406, 0.008695652173913044, 0.32463768115942027, "[0.13230090056999755, 0.06905855892751461, 0.054001880129082844, 0.059876708125767224, 0.05728954750931081, 0.11550608285380384, 0.06024303923298318, 0.07805320320841976, 0.07773468155415358, 0.06695300355913321, 0.09365547738203671, 0.09148054537646925]"                                                                                                                                                                                                                                                                                                                                                                                                                                      , "[0.40197778913946086, 0.12169398747975815, 0.08509068686352723, 0.07570121035984669, 0.07132880298271821, 0.05941949278148011, 0.0547931420868209, 0.039572880656315215, 0.036691911753893545, 0.03556695856662516, 0.03213159671481423, 0.030172919321605724]"                                                                                                                                                                                                                                                                                                                                                                                                                                                , "[0.13605224553686687, 0.12858304717780975, 0.14947029139595822, 0.16578164593710637, 0.2547052750298276, 0.15197830538482565, 0.15194096047213326, 0.1808950534763519, 0.2076837332777079, 0.1571360105041934, 0.16634603548729315]"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 , "[0.30951905957159687, 0.10374530295360417, 0.07820679498380693, 0.06836608521112603, 0.06073425414979283, 0.05531197702992741, 0.03349687833121463, 0.031024194154892222, 0.031337530282335616, 0.03118980024316299, 0.027897547363768115]"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 , 0.9565217391304348, 1.0               , 0.8695652173913043, 0.9302325581395349, 0.6666666666666666, 0.0                 , 0.043478260869565216 , 0.2898550724637681 , "[0.16756059410862434, 0.12550789433029982, 0.07804431315535346, 0.05346049772700868, 0.0545058078580321, 0.08700048650065675, 0.066910973264991, 0.032689337615664, 0.02867684722878039, 0.03109455939631563, 0.03872676080582329, 0.042095045083745695, 0.044419322872552305, 0.0246053648140962, 0.02421831367246341, 0.02500120029062367, 0.027483786490427937, 0.026934880909371153, 0.02755028136725275, 0.024289538290385958, 0.024530349535500415, 0.02485935009537617, 0.02479102075952911, 0.02453130741569345]"                                                                                                         , "[0.3908752921714423, 0.12633400227634028, 0.09622044839488808, 0.08214743489607874, 0.07695368637742879, 0.067578715912915, 0.06018442957505804, 0.05829715426261828, 0.05695743256929793, 0.04934667392722316, 0.054166975282752994, 0.04925612228740456, 0.04696858978547282, 0.03340765332215692, 0.0298576060983913, 0.030319208501264495, 0.027970850095602816, 0.02537868486215781, 0.025633826310886912, 0.023474441605541966, 0.0233553115435107, 0.023710680345007666, 0.024158854110282846, 0.0227649461143971]"                                                                                              , 0.9884057971014493, 0.9955357142857143, 0.9695652173913043, 0.9823788546255506, 0.6652173913043479, 0.0014492753623188406, 0.010144927536231883, 0.32318840579710145, "[0.15561184258415148, 0.0772841752339632, 0.08174260591980644, 0.05125649155786213, 0.034799373148976326, 0.027953557808173057, 0.020248931747911952, 0.02295885953413418, 0.02882160967326341, 0.055637661419892445, 0.027622268292105172, 0.013136719757965647, 0.014284151158137366, 0.012600687076486886, 0.01271756385857514, 0.01097709277065662, 0.01358584396672459, 0.012375023602194583, 0.01150403345654456, 0.00989462053929366, 0.012384166123154454, 0.009301407595138209, 0.009788789165143568, 0.01440457934241306, 0.012337733185025476, 0.012815001347917132, 0.011958153553095121, 0.011988194452453919, 0.011374441866325632, 0.011360224856709978, 0.01135599688094748]"                                                                                                                                                    , "[0.3368479055245284, 0.11920347668331631, 0.09223615599215632, 0.07821158670834082, 0.07371076708410615, 0.06772391455237275, 0.06210020735019689, 0.060925071836783515, 0.05707220093398447, 0.051596383129722916, 0.05225981746671574, 0.03662619413568648, 0.03460592035442364, 0.03218223912220932, 0.030359181930945948, 0.0317862724124624, 0.031354601779208964, 0.030266067768599515, 0.028186867420261382, 0.03027397896589958, 0.029223284651930283, 0.02902667365472218, 0.027730504616556573, 0.029592324589190724, 0.02674826485058714, 0.02535452272578416, 0.024341652058243006, 0.02391877883432196, 0.02410665936165395, 0.02309885172627745, 0.024314377896093663]"                                                                                                                                                    , 0.9869565217391304, 1.0               , 0.9608695652173913, 0.9800443458980045, 0.6666666666666666, 0.0                  , 0.013043478260869565, 0.32028985507246377, "[0.11493222961106743, 0.055082341231471404, 0.04630783608986232, 0.06245668820935325, 0.07136535214690062, 0.04581065451463637, 0.05125645415123122, 0.05595357659069869, 0.03499375086185188, 0.03590139019443319, 0.049238437932963744, 0.03068501979242473, 0.03633723552719367, 0.03656724583169517, 0.05119699134360044, 0.03731368779998052, 0.03411759064086558, 0.03447990422678114, 0.033622664470339, 0.03788250793112615, 0.03341083113385442]"                                                                                                                                                                                                                                                                                                                                               , "[0.3142105399134667, 0.10027929047033754, 0.0838099299490798, 0.0731357832333551, 0.06615804913905633, 0.059003115654712404, 0.05847453450625931, 0.05017024770686954, 0.05233897207031796, 0.05223071813213066, 0.047372993036812035, 0.04519791745942233, 0.042582175496423395, 0.0494511311680502, 0.0389509175322593, 0.03735511855594316, 0.02679682466776668, 0.023873433026772927, 0.021850187620274436, 0.020756536493177248, 0.020609370190341952]"                                                                                                                                                                                                                                                                                                                             , 0.9942028985507246, 1.0               , 0.9826086956521739, 0.9912280701754386, 0.6666666666666666, 0.0                  , 0.005797101449275362, 0.32753623188405795, "[0.13230090056999755, 0.06905855892751461, 0.054001880129082844, 0.059876708125767224, 0.05728954750931081, 0.11550608285380384, 0.06024303923298318, 0.07805320320841976, 0.07773468155415358, 0.06695300355913321, 0.09365547738203671, 0.09148054537646925]"                                                                                                                                                                                                                                                                                                                                                                                                                                      , "[0.40197778913946086, 0.12169398747975815, 0.08509068686352723, 0.07570121035984669, 0.07132880298271821, 0.05941949278148011, 0.0547931420868209, 0.039572880656315215, 0.036691911753893545, 0.03556695856662516, 0.03213159671481423, 0.030172919321605724]"                                                                                                                                                                                                                                                                                                                                                                                                                                                , 0.9898550724637681, 0.9955555555555555, 0.9739130434782609, 0.9846153846153847, 0.6652173913043479, 0.0014492753623188406, 0.008695652173913044, 0.32463768115942027, 0.9736998426907826, 0.998218253968254 , 0.9513043478260869, 0.9831884057971013, 0.6660869565217391, 0.0005797101449275362, 0.016231884057971015, 0.3171014492753623
           5,            9,           64,      64,          64,          2,     0.5,         0.001,       0.0001, five-fold CV, 0.9884057971014493, 1.0               , 0.9652173913043478, 0.9823008849557522, 0.6666666666666666, 0.0                  , 0.011594202898550725, 0.3217391304347826 , "[0.15424951530384043, 0.1240066338229017, 0.09772529443711019, 0.07622420724379854, 0.07615256712112266, 0.08525513765739444, 0.08167327952030927, 0.05956980852762428, 0.06377402120657887, 0.10810841297289023, 0.04850394759798805, 0.046560823962910294, 0.051373953824319564, 0.055933626485057175, 0.05578745362492135, 0.06336860000663318, 0.0520855909223125, 0.04599498379460643, 0.047132213895122566, 0.0433939331422339, 0.045953533114068426, 0.04151990030461606, 0.039162023097070724, 0.04793184834908551, 0.04423601634278804, 0.042289605485469416, 0.04570829354913887, 0.04561673784542691, 0.04452470400876617, 0.04674319615841318, 0.04484142343855451, 0.04525338703779898]", "[0.26592307993498826, 0.11450751574241287, 0.08893786166835956, 0.08575643982552911, 0.07661169454264669, 0.069478862375227, 0.0652858367958336, 0.05628172006311759, 0.05425153308648365, 0.052702429826431876, 0.05138714068925765, 0.05087741189670755, 0.047581028209462695, 0.04423084441608999, 0.04597305078847345, 0.04051850691413213, 0.026879025173289654, 0.026278152523972448, 0.024189468431742217, 0.025886799934596638, 0.024964750050122875, 0.025032277903224702, 0.023102601133527252, 0.023346528126096115, 0.022339318270448865, 0.023211526439737146, 0.021594733016507616, 0.020885384325897337, 0.02147777353011885, 0.020141265212858247, 0.021018157981535824, 0.019444404352222926]", "[0.18838822995670712, 0.15674123777231821, 0.14410625007122946, 0.22576328426695022, 0.1372521915771545, 0.2544499530280845, 0.14244395301181775, 0.2528795151786956, 0.11717452604968387, 0.15608153621612403, 0.15513267370783396, 0.1763637818676682, 0.11908711305370208, 0.13690071569297474, 0.20889414557649827, 0.21443532981823246, 0.20446734457184973, 0.1841690061156465]"                                                                                                                                                                                                                                                                                                                                                                                                                                               , "[0.2979576034482115, 0.09351567460352701, 0.06403237612941762, 0.06849627818710839, 0.052564649556810956, 0.04826362877486788, 0.040452266936785906, 0.0336715019085731, 0.035147528098748715, 0.031199570659306407, 0.028343002224861073, 0.029315619445625135, 0.02733851388771463, 0.01909059664074831, 0.013741385086393021, 0.013948955403999494, 0.013295424862606427, 0.011323800101069393]"                                                                                                                                                                                                                                                                                                                                                                                                                         , 0.9927536231884058, 0.9828326180257511, 0.9956521739130435, 0.9892008639308856, 0.6608695652173913, 0.005797101449275362, 0.0014492753623188406, 0.3318840579710145 , "[0.24769141095188948, 0.08824809554677743, 0.04668245656200899, 0.04946020303759724, 0.08405228154375576, 0.08597190101565315, 0.07247272159796782, 0.0729999409821362, 0.0830274355032135, 0.10417504743180381, 0.06811283914169344, 0.08825885528886619]"                                                                                                                                                                                                                                                                                                                                                                       , "[0.29686082046675055, 0.10621067885566797, 0.08704405799040901, 0.08083120367193355, 0.07365497122373199, 0.06244027094439125, 0.05899372859589915, 0.04178283280002928, 0.037349202235705696, 0.039101097263578834, 0.03649195014517509, 0.03471942145044618]"                                                                                                                                                                                                                                                                                                                                                         , 0.9666666666666667, 0.9259259259259259, 0.9782608695652174, 0.9513742071881607, 0.6405797101449275, 0.02608695652173913  , 0.007246376811594203, 0.32608695652173914, "[0.084443050962037, 0.07453054605195156, 0.05013362051716122, 0.05471338126927805, 0.045344477580585636, 0.04825219043190233, 0.03236314066751406, 0.05232065441445089, 0.037823153825369306, 0.034569668745135486, 0.042118585661041714, 0.018406949316088755, 0.018266437644622505, 0.0200625486643567, 0.020059871937869154, 0.02067043988678891, 0.015010687517739521, 0.015102445737843832, 0.014590876276018277, 0.012745186160221541, 0.01628819102039322, 0.01837465165068025, 0.01744854982975178, 0.01268570258868679, 0.016913641043244682, 0.01335672973035775, 0.015213432030391116, 0.01288333719108218, 0.011842353724858139, 0.01216187594083096, 0.012682433102432137, 0.012968128213311175, 0.012065678977262743, 0.012541717603595223, 0.012942282558353141, 0.013133342522241246, 0.013160603864563223, 0.01316318048674685]", "[0.2619008483751187, 0.10979876483409164, 0.08774102346682125, 0.07848548838496515, 0.06863101908770898, 0.06840857348901122, 0.06519736829834169, 0.05837393613431854, 0.05423196932784585, 0.0542440757953476, 0.04989131026142882, 0.03605909320523144, 0.03270055501664166, 0.032402888474040846, 0.029809927271823033, 0.0337267246517465, 0.028800931852210374, 0.0277304174099443, 0.02911239729172322, 0.027081465420427487, 0.026043539958520438, 0.02745711729853371, 0.02777851652588556, 0.026164125450673294, 0.026730163592674216, 0.024725293499183242, 0.02706144429720026, 0.023846404407442224, 0.02336966196796646, 0.022919715698327837, 0.02377690887538177, 0.02223831627952677, 0.023665013392330462, 0.023780293453072726, 0.02254359289365407, 0.02331052947755253, 0.024016373656925345, 0.021581982725748322]", 0.9826086956521739, 1.0               , 0.9478260869565217, 0.9732142857142857, 0.6666666666666666, 0.0                  , 0.017391304347826087, 0.3159420289855073 , "[0.0729017314226486, 0.03905869055336389, 0.03222542184476669, 0.0344591259281748, 0.02422573433954639, 0.025415392388076257, 0.036457829451254115, 0.023608630533533122, 0.02051954426599714, 0.02051144447297049, 0.02142977555586885, 0.023438777917852767, 0.01826187108944839, 0.017718179111304775, 0.020136692463823307, 0.014310383761207609, 0.010836473268752273, 0.02856114763730707, 0.01243036761894846, 0.023355341755142527, 0.021306910677827917, 0.011050414838768447, 0.009872662923067438, 0.01043179004045669, 0.011712795865045896, 0.01137641583791731, 0.009612212246933129, 0.009879365148383211, 0.012799653001890805, 0.011792845128347369, 0.011600822022069806, 0.010893341943208212, 0.010691571035773123, 0.01056488818367376, 0.010697164791800344, 0.010718557936996102]", "[0.3041094354488642, 0.125440754486542, 0.09720804781452323, 0.09164972065532072, 0.08016617468552124, 0.0741368897604269, 0.06339950989824597, 0.062345004159732, 0.05895493941754562, 0.05830712570710411, 0.0526259242954582, 0.05080426695674664, 0.05047278656476058, 0.04698167444027939, 0.04860263391999883, 0.046701823340443205, 0.0421104971200724, 0.04432129716329464, 0.040200137086589836, 0.04085502599115755, 0.042114698454832636, 0.03115060682629471, 0.0271680583075163, 0.024122076239444522, 0.026936377989266857, 0.025068465191667968, 0.024386685808574265, 0.020675395643808627, 0.023077088349342183, 0.024703327837438626, 0.02230810205504129, 0.02075080737339656, 0.021519153440031483, 0.020904475240537356, 0.01998439467649261, 0.019233482880951527]", 0.9869565217391304, 1.0               , 0.9608695652173913, 0.9800443458980045, 0.6666666666666666, 0.0                  , 0.013043478260869565, 0.32028985507246377, "[0.15424951530384043, 0.1240066338229017, 0.09772529443711019, 0.07622420724379854, 0.07615256712112266, 0.08525513765739444, 0.08167327952030927, 0.05956980852762428, 0.06377402120657887, 0.10810841297289023, 0.04850394759798805, 0.046560823962910294, 0.051373953824319564, 0.055933626485057175, 0.05578745362492135, 0.06336860000663318, 0.0520855909223125, 0.04599498379460643, 0.047132213895122566, 0.0433939331422339, 0.045953533114068426, 0.04151990030461606, 0.039162023097070724, 0.04793184834908551, 0.04423601634278804, 0.042289605485469416, 0.04570829354913887, 0.04561673784542691, 0.04452470400876617, 0.04674319615841318, 0.04484142343855451, 0.04525338703779898]", "[0.26592307993498826, 0.11450751574241287, 0.08893786166835956, 0.08575643982552911, 0.07661169454264669, 0.069478862375227, 0.0652858367958336, 0.05628172006311759, 0.05425153308648365, 0.052702429826431876, 0.05138714068925765, 0.05087741189670755, 0.047581028209462695, 0.04423084441608999, 0.04597305078847345, 0.04051850691413213, 0.026879025173289654, 0.026278152523972448, 0.024189468431742217, 0.025886799934596638, 0.024964750050122875, 0.025032277903224702, 0.023102601133527252, 0.023346528126096115, 0.022339318270448865, 0.023211526439737146, 0.021594733016507616, 0.020885384325897337, 0.02147777353011885, 0.020141265212858247, 0.021018157981535824, 0.019444404352222926]", 0.9884057971014493, 1.0               , 0.9652173913043478, 0.9823008849557522, 0.6666666666666666, 0.0                  , 0.011594202898550725, 0.3217391304347826 , 0.9752269175374177, 0.9817517087903355, 0.9695652173913043, 0.9834782608695652, 0.6602898550724637, 0.006376811594202898 , 0.010144927536231885, 0.32318840579710145
          11,            7,          128,     256,         128,          3,     0.5,         0.001,       0.0001, five-fold CV, 0.981159420289855 , 0.9656652360515021, 0.9782608695652174, 0.9719222462203023, 0.6550724637681159, 0.011594202898550725 , 0.007246376811594203, 0.32608695652173914, "[0.18738138059583995, 0.11096716993667471, 0.255655588558278, 0.14404196668366262, 0.1489617657043243, 0.11957065841050234, 0.11110383033631549, 0.137549463661204, 0.13976879168629425, 0.12295881645266678, 0.13637293369295853]"                                                                                                                                                                                                                                                                                                                                                                                                                                                                  , "[0.202619166240574, 0.07475891472878222, 0.0618843504090412, 0.05126431780268161, 0.04097932876644145, 0.03945618930983504, 0.021280839323241565, 0.018977313838748063, 0.015274892042653894, 0.015660733287117375, 0.012649695858140388]"                                                                                                                                                                                                                                                                                                                                                                                                                                                                     , "[0.0553182972362265, 0.06781494673431063, 0.020193696569036454, 0.021949227349325202, 0.04953126612310417, 0.020615971426312357, 0.01468452440685024, 0.1047439840502846, 0.029392672726550162, 0.020307372195253637, 0.013524457428735705, 0.014139323325369518, 0.014907775680722598, 0.030915693416504953, 0.012535014804691458, 0.012547302319524953, 0.022336306450597476, 0.02107816705486188, 0.010309137099494155, 0.01467325344930988, 0.014342980585075939, 0.007059383757083337, 0.00890683192184765, 0.010776508174342617, 0.016488118528892908, 0.01871971083500494, 0.004585964966025084, 0.0042224166254760725, 0.01097950629842578, 0.00483056067614831, 0.004792746446186449, 0.005780271061667008, 0.005285707052583651, 0.0048499096410523634, 0.004814686568398685, 0.005033748981823476, 0.0050527194804229885]", "[0.20360445135577865, 0.10215435841842248, 0.08155563347157256, 0.06793541323675431, 0.0630732001472528, 0.053122178878287456, 0.04504253870874508, 0.05226246725861098, 0.04578713138074052, 0.040753931983712584, 0.041191182081044976, 0.04101267967055384, 0.03394480680830575, 0.037250409316488674, 0.03559597424514562, 0.03550778360381388, 0.031141942043895574, 0.03247951985130576, 0.029856586601214843, 0.034979969261449265, 0.02981291731025761, 0.02915473580118918, 0.029848110822070482, 0.025903882607017772, 0.02887118326120081, 0.031838548260123535, 0.017432587156116296, 0.01562695317598857, 0.012327015847535892, 0.013998802446825434, 0.011285767299461057, 0.010771620870113302, 0.008269580547305037, 0.010342798800377894, 0.009348971916862962, 0.00954657326324674, 0.007765591908860427]", 0.9942028985507246, 1.0               , 0.9826086956521739, 0.9912280701754386, 0.6666666666666666, 0.0                 , 0.005797101449275362 , 0.32753623188405795, "[0.048521514680499256, 0.034010579221499845, 0.039904698195198596, 0.018166815063569885, 0.019565971817475002, 0.021614272843297117, 0.03943839015809294, 0.0159501451081059, 0.025140586697186034, 0.03142595889333349, 0.015393340456424855, 0.03866956682386211, 0.012451050695231877, 0.023873464279742435, 0.016520777397836823, 0.045931461752983384, 0.02533230740347137, 0.012884392213518133, 0.009552292503380718, 0.010009940422605723, 0.009811258469059024, 0.010421610664007649, 0.012886106612336917, 0.011221246681461941, 0.010754187095396142, 0.010948051608582504, 0.010233818705250414, 0.01029986118579146]", "[0.2167632640481124, 0.0935046637724123, 0.07477574922526592, 0.07417672180255115, 0.0565811876740554, 0.05171909120956211, 0.052679292009902144, 0.04862391567626458, 0.042155259544032514, 0.04336086649206999, 0.03961498730610689, 0.035158158234337045, 0.04132942078309785, 0.03631578669051363, 0.03253318140174375, 0.035222333686593436, 0.03629042058214269, 0.021070764485796787, 0.017601762258843672, 0.015724530179795693, 0.01513682966748619, 0.012087271267175407, 0.012128813132173826, 0.010299704256555598, 0.010833771048617947, 0.010825564494481162, 0.011447649553642086, 0.011408775798540055]", 0.991304347826087 , 1.0               , 0.9739130434782609, 0.986784140969163 , 0.6666666666666666, 0.0                  , 0.008695652173913044, 0.32463768115942027, "[0.07113467317480499, 0.05076822009719669, 0.04602558144296591, 0.03593557906480363, 0.03700554594457245, 0.025575097899910852, 0.041231466673287705, 0.0409171284998779, 0.028170300517768528, 0.03945985626472602, 0.026443732821439296, 0.023237645845652785, 0.01952651270104793, 0.01700158428101508, 0.01753230082333455, 0.02137171697951346, 0.018419838943093333, 0.018883202783073125, 0.018996496925142426, 0.018452869859734513, 0.018093225364655387, 0.019759773457712397, 0.01963207845293278]"                                                                                                                                                                                                                                                                                                                                   , "[0.25659942824552817, 0.09426982411777747, 0.07675148523891326, 0.06417338350652962, 0.05686938206532719, 0.05373702787643484, 0.05299298547479817, 0.04588514300272245, 0.04413374893953771, 0.0395881653611899, 0.025329012699857184, 0.021700109091541794, 0.019324609212677195, 0.01821934938055548, 0.018605384885715563, 0.017134680915827823, 0.017230722079650724, 0.016636043952554535, 0.01402049596494611, 0.01552077987555908, 0.015247335555649874, 0.015424515786351452, 0.014100359633893708]"                                                                                                                                                                                                                                                                                                                            , 0.9942028985507246, 0.9956140350877193, 0.9869565217391304, 0.9912663755458515, 0.6652173913043479, 0.0014492753623188406, 0.004347826086956522, 0.3289855072463768 , "[0.2165528294415428, 0.26803531687227616, 0.1660851857278687, 0.19695791769593668, 0.13289433364004183, 0.1903181379095305, 0.26158650274961615, 0.17787732480046076, 0.19845431468312222, 0.20390811269335712, 0.22521191784527708, 0.25372922206196774, 0.23059983617806723, 0.26652640143537354]"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     , "[0.19533772825410492, 0.08132239114198264, 0.06990177275311955, 0.052114775988708346, 0.0500169232896281, 0.04305189859664288, 0.043486432215056416, 0.03651658614437206, 0.03778242373312567, 0.022158123908531325, 0.017974106482430023, 0.015146159588455606, 0.014910472828133655, 0.013977401793442224]"                                                                                                                                                                                                                                                                                                                                                                                                                                                                            , 0.9884057971014493, 0.9955357142857143, 0.9695652173913043, 0.9823788546255506, 0.6652173913043479, 0.0014492753623188406, 0.010144927536231883, 0.32318840579710145, "[0.18738138059583995, 0.11096716993667471, 0.255655588558278, 0.14404196668366262, 0.1489617657043243, 0.11957065841050234, 0.11110383033631549, 0.137549463661204, 0.13976879168629425, 0.12295881645266678, 0.13637293369295853]"                                                                                                                                                                                                                                                                                                                                                                                                                                                                  , "[0.202619166240574, 0.07475891472878222, 0.0618843504090412, 0.05126431780268161, 0.04097932876644145, 0.03945618930983504, 0.021280839323241565, 0.018977313838748063, 0.015274892042653894, 0.015660733287117375, 0.012649695858140388]"                                                                                                                                                                                                                                                                                                                                                                                                                                                                     , 0.981159420289855 , 0.9656652360515021, 0.9782608695652174, 0.9719222462203023, 0.6550724637681159, 0.011594202898550725 , 0.007246376811594203, 0.32608695652173914, 0.984715937507261 , 0.9913629970849872, 0.9782608695652174, 0.9898550724637681, 0.663768115942029 , 0.002898550724637681 , 0.007246376811594203, 0.32608695652173914
