mean,std,min,max,rms,zero_crossing,Sample Entropy,Spectral Entropy,Permutation Entropy,SVD Entropy,LZiv Complexity,label
-1.7617609597668018,15.635008369998696,-50.11398501,52.28846573563873,15.733953362371702,29,0.24536553890409205,0.4157195528512352,0.506577651408043,0.2530050952998057,5.41015625,0
0.9984300048858316,9.886760126030364,-37.98634545,42.12498628775375,9.937046254512467,29,0.18515607588951383,0.379743367309557,0.49270932404805534,0.24563960814376792,6.4453125,0
-2.6401898256191476,10.502055403340234,-39.08915492,26.990400412016022,10.828839735176187,28,0.2611916557766724,0.39783185993297376,0.5020264281451976,0.23728055923965188,5.029296875,0
-1.0182785016547498,18.41211865059769,-96.14042119,73.17019636783691,18.440254995813362,28,0.16257689093429442,0.3890960450201649,0.5043271348485866,0.21946020221424545,5.009765625,0
-0.0027045361923816458,13.281479080092522,-48.19446502,64.43173859188951,13.281479355457783,31,0.2310268807629878,0.4241406385662207,0.5025338492914041,0.23802345135738676,5.1171875,0
-0.5532501708193224,19.650785180051788,-80.2191584,74.27186991155406,19.658571767655317,32,0.2203877941478437,0.4218487465819905,0.4993550034806217,0.2507676745249784,5.302734375,0
-0.8610222413013573,14.382096464000313,-51.02896197,43.99230264548803,14.40784709801662,30,0.316319181013143,0.43041549435440063,0.499252842242417,0.23965285656856283,5.224609375,0
1.701113375288574,14.156999223444474,-32.02338644,59.98009765106728,14.258836338502283,30,0.21680026829778434,0.39113636909255534,0.5022978779021627,0.22430167303506268,5.048828125,0
-4.179819123239433,14.342840806757094,-52.93567786,37.03035945635927,14.939476908880529,30,0.250424645272072,0.41430448824702165,0.49933826013306176,0.22996265047289194,6.162109375,0
0.6632443701085762,15.707624333487022,-74.19263429,43.05910072193969,15.72162063199702,29,0.19951479116138718,0.39842931899757605,0.48967936601595813,0.20973465346875816,5.009765625,0
-0.4251678896970275,11.762403389873695,-35.02728821,49.971477044307626,11.770085014159482,26,0.23896686325079022,0.4025606932807162,0.4896510525385887,0.23844645493965289,6.1328125,0
-0.02104881091052191,10.150767724314106,-28.00542464,34.0,10.150789547883342,31,0.3039853753028907,0.4396388563354199,0.5037050554322522,0.2619994416202273,5.01953125,0
-2.875717716415487,8.526568423030565,-32.03541093,20.00786430194384,8.998451058772718,25,0.3111439913722924,0.4315367110382166,0.5004210407096751,0.24995062141710334,5.01953125,0
-0.8152006828222667,13.463142332116961,-46.70442269,32.66036743693087,13.487800176756535,29,0.24892373911993196,0.40867595966366566,0.4897265971603325,0.23499341954788044,5.0390625,0
-0.12659711220990788,15.018036011071873,-39.26032821,72.0,15.018569587636216,22,0.21163876109748686,0.3730891251642826,0.4846398327325759,0.20654729083073728,5.087890625,0
-0.13609343918599814,11.765091209725705,-50.15635962,44.99518833423642,11.765878318143297,32,0.2158781169238016,0.4104779108588547,0.5065475809845691,0.23547365932193756,4.8828125,0
-0.6106277082657493,7.360057256164997,-15.31696923,37.03274981620751,7.38534420403876,32,0.21933016735052316,0.4304036430446382,0.5118976869430566,0.24779827176441205,4.8828125,0
-1.9664215692139633,15.476237317672332,-63.98098724,52.30046372369216,15.600664578817904,35,0.17794342012279024,0.4125669470834425,0.49803618909187136,0.2430961990120145,5.283203125,0
-2.3451392039827517,17.60581015235756,-54.95492217,78.20840776921627,17.76131270505965,31,0.17200346115858348,0.3982149468348068,0.5006168175204011,0.21172221610558992,5.0390625,0
0.6028982415983115,9.08784320596298,-20.08642146,34.497483215532164,9.107819740524613,32,0.2919700795897949,0.4042298595883728,0.4979154950736825,0.2336275884541137,5.498046875,0
-0.7937414464810666,10.621025676076233,-39.09247463,34.294392566587035,10.650643731518413,27,0.21648808274569473,0.40640443075534005,0.4868764035392601,0.23708304613226044,5.107421875,0
0.6633573672305006,7.409679915649197,-23.01663517,26.09761947771015,7.439314447516925,33,0.22558798911711817,0.42491172011101896,0.5165967482662166,0.25723412977941257,5.625,0
-0.24435387994851246,6.049645441569604,-16.01452862,26.37571033,6.054578332745376,28,0.23641654964111133,0.43415196025961317,0.4938328553382945,0.2670554736203171,4.873046875,0
-0.1555730723965174,5.644662165309517,-20.0864782,18.84010974249289,5.646805640477775,25,0.20687792087326498,0.38997424220396115,0.4931480695722258,0.20933579429022076,4.765625,0
-1.8314503158277542,7.807798285387454,-44.99713515,18.01128884405298,8.01972096301641,28,0.23938629886141014,0.41078148452666213,0.49651508116542287,0.23971488681296116,5.009765625,0
